bpuic;y_Coord_Est;x_Coord_Nord
8595564;612452;182324
8531059;769578;183210
8594658;769544;182564
8581980;769457;206152
8509601;769438;199503
8574766;769371;205842
8574721;769299;189275
8574511;769147;150225
8531076;769074;201648
8509751;769014;172107
8531061;768845;184926
8591719;768839;154890
8531057;768819;182833
8531315;768721;191356
8509871;768623;189271
8574509;768499;153375
8578447;768417;249906
8574719;768392;189324
8530973;768385;201790
8571448;587305;199466
8574778;743929;217355
8531327;743927;154598
8574220;743903;262129
8574487;767924;205634
8582405;767909;205432
8581029;767842;189386
8506461;767809;250345
8531056;767755;182325
8574717;767649;189425
8583411;767615;205343
8530414;690752;190710
8573635;767467;205076
8574870;767458;170703
8578445;767083;250981
8587217;743405;266560
8594989;743359;252485
8579809;743343;188952
8591853;765690;253540
8578441;765680;252919
8578428;765675;256000
8579102;528259;178150
8579771;742158;260239
8509654;742157;216681
8589538;765370;258165
8578440;765350;253075
8583648;765341;162938
8583647;765300;163318
8580716;765282;163059
8574109;764975;257776
8574107;764958;257502
8509683;764951;179087
8578453;764950;253350
8509768;764924;164047
8577207;764912;164333
8589539;764799;258349
8557025;764749;202228
8574506;764698;165785
8595383;741449;221193
8573562;691473;140756
8588120;691465;209145
8574747;764307;189908
8531277;764285;185775
8589896;740746;252117
8582906;740698;189003
8579845;740665;259740
8582912;740657;188363
8574100;763066;257854
8530969;763036;179735
8590361;739995;249865
8506750;739834;228564
8580592;739818;217368
8530841;739790;217347
8579978;739774;259425
8595415;739319;249962
8583107;739306;187547
8582830;761820;178515
8574704;761809;196775
8574117;761605;257966
8578459;761600;251725
8582823;761589;177440
8507898;611377;179167
8581051;738878;184127
8595378;760604;243323
8578461;760600;251025
8580952;760455;204229
8531336;760432;179683
8574880;760429;189368
8595949;760428;249123
8572567;667297;248858
8590324;737962;250940
8531158;737961;215577
8594452;760151;192728
8582407;760145;203180
8580955;760139;204074
8594410;760129;192954
8594409;760093;193150
8574477;759703;256865
8594592;759687;249344
8574664;759673;173463
8595237;759660;248372
8506866;710305;265048
8573281;710299;248800
8531455;710246;147668
8506452;759651;250553
8574476;759651;257360
8595592;759554;190988
8581044;759511;191289
8572404;759509;192210
8574564;759505;208301
8588957;759500;241560
8571633;758847;191411
8578496;728772;223195
8580071;721778;78908
8575603;721777;77455
8508778;658945;175997
8572532;658895;273107
8588341;575532;182101
8574245;748020;263374
8589584;748017;255958
8589583;748779;255469
8574056;748010;246037
8587169;747959;266137
8509888;747917;159358
8589594;747897;255432
8579828;747875;246942
8509851;747875;172399
8589581;747864;255117
8579824;747828;239899
8574240;747807;257887
8589554;747796;253384
8506708;747738;260904
8506694;747661;263140
8574031;747629;229261
8594353;747628;257074
8574465;747608;255244
8575468;721493;103016
8503994;721435;231882
8503553;703017;248506
8573754;703009;284965
8583529;702993;220767
8591512;702978;112768
8506858;702950;272017
8594351;747478;255553
8574253;747475;258328
8575167;716156;114749
8594350;747444;255409
8595448;747441;165421
8574242;747434;258881
8574329;747431;225570
8580808;703264;149038
8582789;703250;261306
8504628;581598;184541
8583346;581590;249934
8587394;581581;198248
8518717;721033;257068
8573783;703249;218362
8591528;703247;112923
8573965;746999;258725
8573966;746959;258410
8574256;746706;258816
8509895;746703;188144
8589591;746644;253585
8589605;746596;255256
8575577;720728;80624
8575623;720718;81300
8575430;720713;104188
8587466;720666;126732
8594347;746588;254502
8589608;746581;253754
8583762;746570;250714
8575474;703473;113976
8503740;703718;217402
8580130;703702;149121
8591517;703688;111738
8581406;703685;274131
8575998;703653;242725
8505754;672800;158825
8581373;657142;175623
8594468;720571;256748
8578597;720569;258348
8503974;720562;234535
8588818;720529;223520
8595350;746309;254689
8589913;746299;254173
8589637;746298;255368
8595351;746280;254898
8588721;720332;256861
8574761;771563;205291
8589926;720324;259061
8503770;720252;233319
8505622;720253;90440
8576805;607993;177056
8506593;720242;275460
8505967;720096;90847
8575162;720243;115247
8591718;720240;101241
8578397;706765;279680
8575915;720173;90206
8582978;720172;113999
8587756;720167;260481
8582158;746264;171401
8589624;746261;256157
8594346;746255;254183
8589568;746248;255150
8589620;745971;254587
8587162;745969;267951
8503326;719999;199600
8530516;719994;220603
8587130;719991;86372
8589575;745962;255220
8589565;745953;254346
8587187;745952;265831
8574769;745950;215890
8582098;745949;217080
8587160;745927;268274
8582472;745908;267600
8509731;745901;187963
8506888;704346;275866
8591525;704344;112137
8505574;704342;109045
8574827;745720;207246
8589604;745715;253822
8505379;719871;96475
8580059;719870;81171
8591497;719868;82404
8575159;719866;115878
8578870;719864;80393
8592232;546039;154719
8577630;745704;250786
8587208;745689;268612
8574062;745686;248190
8587207;745681;268820
8506734;745340;258250
8506340;745327;253826
8579846;745322;259983
8579833;745320;246476
8589587;745319;254805
8574608;745317;183188
8505973;704677;148287
8530828;704660;114713
8579903;704647;133479
8587781;719695;253197
8582976;719685;113021
8580073;720798;79391
8582463;720794;252185
8505673;719680;85017
8503252;704644;242946
8588012;704637;232454
8509740;704615;160270
8591739;704609;233262
8530489;745314;230284
8574599;745310;177833
8589907;744972;252526
8581584;671686;201098
8574600;744946;177309
8575725;704917;149281
8557091;744482;156878
8505640;705196;132766
8575665;705195;94419
8591749;705166;231574
8594370;705161;114355
8591723;705151;232413
8591753;705143;231905
8503327;718999;198600
8579012;719000;98201
8575201;718992;128058
8574602;744298;174445
8506985;722372;280303
8575064;772605;203221
8589642;744280;253627
8589897;743902;252845
8591597;718725;95798
8594210;718723;96656
8505561;718714;97196
8582012;743901;220021
8531323;743887;154979
8506605;743839;250242
8588538;743809;220300
8574213;743746;248340
8508791;670493;176773
8594268;743720;252589
8506733;743661;259318
8583230;743633;185252
8589898;743625;252659
8591722;705886;232113
8578988;705874;115503
8509739;705865;162883
8509724;742592;189326
8588964;742527;254190
8594355;742472;252444
8575732;706181;147209
8573672;706174;256675
8583773;706162;254426
8591869;706161;232422
8573669;706150;257906
8589902;742470;252068
8509665;742461;156522
8574878;742231;189094
8574231;742228;257581
8583714;742210;217129
8575412;718234;103796
8595132;718230;98231
8575608;718227;79300
8582914;741809;188882
8595382;741804;221138
8581931;741799;204600
8582916;741796;188927
8591744;706461;232544
8573327;706451;279308
8575678;706440;94780
8574875;741462;188910
8503611;717878;199764
8591601;717877;96974
8505276;717875;140764
8591616;717837;98129
8582910;741329;187938
8582920;741324;188442
8574605;741225;168350
8509774;741192;187806
8589600;741190;252125
8582911;741178;187999
8582417;706807;95007
8505751;706803;96543
8575727;706781;149312
8583715;740854;217289
8574026;740847;228935
8530485;740797;227355
8581169;740795;183503
8506793;740760;236345
8574607;740749;165384
8530497;740607;216046
8574682;740580;187624
8575610;717660;80121
8575213;717637;132477
8583832;717620;81766
8575634;717604;81237
8582907;740443;189069
8582909;740429;189264
8583717;740392;217352
8578817;707399;266891
8581613;707349;261830
8573547;707349;248640
8587140;739584;267695
8574047;739581;242387
8595374;739562;219581
8530548;739555;191523
8581402;739513;250224
8509727;739480;186583
8505607;708213;106896
8578847;708200;154000
8575506;708164;115838
8509738;708152;167663
8575735;708125;141751
8506948;708104;271173
8573324;708089;271406
8578534;708084;231580
8506791;739274;238125
8574051;739266;238865
8590357;739190;249784
8582904;739190;186348
8575857;708509;94431
8578971;708484;118435
8505644;708483;115509
8573323;708467;271169
8575012;738415;183662
8589113;738389;250340
8590325;738372;250667
8587146;738352;267620
8574053;748833;244165
8587470;716767;135456
8573590;716746;238324
8531176;575525;131474
8571899;575521;215145
8595880;575504;197692
8580744;655852;178164
8508787;655850;207249
8508678;655838;207639
8581368;655821;176281
8573279;709399;247550
8575684;709396;93076
8505627;709350;120174
8575239;737975;138387
8591688;667291;212346
8506499;737953;257988
8582786;737926;189631
8580938;737908;253330
8506597;716640;277155
8508708;647547;224277
8530356;647545;182423
8583475;716630;112141
8575375;709822;98562
8505792;709816;97922
8575681;709798;92121
8530464;709773;97906
8503612;724379;218310
8583651;724377;180628
8505969;716454;78626
8573525;710124;257125
8575658;710080;91661
8575844;710074;95412
8576933;710071;259617
8503639;710055;226147
8575680;710038;91915
8573280;710015;248400
8578506;737609;251385
8530834;737588;276324
8587190;737581;269133
8587210;737574;266684
8589769;666896;210029
8590228;666900;259423
8578678;666889;257650
8531230;737405;215735
8574189;737373;245414
8581706;737365;276092
8505991;737337;142666
8575617;716222;78373
8575306;716222;92333
8575443;724656;106322
8505255;716214;144399
8573834;710418;225963
8573361;710369;265366
8575850;710353;99012
8573363;710334;260768
8575050;737169;178600
8574879;737162;184892
8582895;737154;185094
8590322;737137;251925
8590353;737121;250778
8506157;715870;280918
8591640;715870;93456
8570128;715862;107679
8573341;715845;280474
8557096;736973;184739
8573432;736973;274762
8573945;736958;252827
8577339;711089;238450
8506155;711054;278561
8575372;710877;99067
8577344;710869;237275
8578949;710853;115038
8594965;710828;278188
8578845;710811;152933
8581687;710799;249800
8591589;715650;96376
8575755;715647;107147
8506553;725151;267858
8575842;710798;93946
8505787;710746;98904
8530551;736937;192629
8575404;711560;93281
8505902;711502;115312
8575407;711484;98893
8573283;711474;249290
8500942;581131;101046
8587955;711458;240927
8505776;711411;194226
8575392;711412;96974
8588883;711393;236904
8580980;711378;114932
8590320;736688;252582
8582893;736649;184870
8582191;736639;271670
8582897;736639;185058
8582784;736631;191619
8530556;736629;185084
8588495;736604;253142
8581675;736590;275051
8583884;736538;184960
8509729;736502;183480
8587214;736207;262836
8575048;736201;180866
8506721;736166;253263
8582456;736111;268992
8573427;736108;276648
8506769;736086;234034
8505674;712028;91951
8580885;712024;236195
8575403;711987;93273
8575398;711986;94027
8575010;736083;182793
8582452;595169;119601
8578508;736019;254105
8582020;736007;254498
8506611;735980;273060
8575237;735888;131942
8530662;735861;221384
8573426;735836;276748
8587212;735832;262566
8572071;574554;258889
8583298;605200;258052
8574022;735763;228478
8506607;735748;244117
8592727;505074;123544
8573939;727506;254259
8575045;735390;181888
8505961;735362;130617
8582579;735348;182227
8575031;735341;176864
8580805;735296;130428
8581700;735292;276389
8509783;735240;154784
8531124;735155;187634
8506614;735149;274714
8506484;712058;227810
8573837;712233;226053
8506957;712262;270422
8575521;712293;112066
8506587;735113;259635
8575009;734974;182143
8531272;734935;191619
8506476;727874;251757
8575758;714901;106032
8582175;732637;271680
8581516;732601;163031
8574197;732516;241863
8506731;732507;250409
8530520;732490;202781
8573409;732463;278045
8581703;732447;275930
8581030;732424;240326
8582878;732407;125500
8580930;732404;248055
8573899;732374;219700
8583522;732366;182056
8579118;575645;125833
8581717;732049;278159
8531307;732036;223200
8503266;732024;199181
8583618;732023;252960
8573898;731999;219800
8581702;731998;275707
8581684;731927;276250
8578502;731049;223298
8577309;711259;237800
8578844;711250;153375
8503686;715019;234606
8575745;715008;108676
8575333;715002;99296
8503270;730427;204858
8575055;730373;181925
8503614;730367;196739
8573403;730348;278889
8581697;730333;279490
8506477;730332;252930
8503271;730299;205200
8578499;730129;223200
8573933;730128;257034
8575985;707088;243360
8505793;707060;94041
8573829;707041;227786
8581524;707039;267916
8531344;728986;199434
8574015;728977;239665
8573937;727287;254864
8503391;716274;237385
8594222;716268;95892
8503741;704794;216362
8587939;704245;240431
8594285;716536;99249
8591614;716536;94644
8575303;716534;93583
8530849;724783;182707
8574011;724772;240536
8506633;724758;249154
8577352;724726;84456
8506562;724700;272870
8575798;724700;84227
8573914;724699;258575
8574010;724675;240411
8575797;724676;83808
8578578;724655;242421
8578577;724649;242777
8574002;724335;242290
8506622;724331;244272
8575803;724331;86111
8581250;724316;120665
8577527;723978;206162
8575822;723948;78592
8581166;723941;181107
8575563;702474;107097
8583224;702459;222620
8580137;702455;148208
8503732;702432;223200
8581252;723903;119218
8579686;723897;245064
8577528;723840;207239
8579952;723836;216947
8575814;723828;78069
8573887;723824;217675
8591621;717136;96462
8503244;723521;204919
8575441;723517;105511
8580489;723511;247010
8582609;723194;211122
8573874;722983;221959
8506655;722972;262648
8575188;722970;120049
8580110;722959;78386
8575184;722958;119123
8583025;722957;117081
8583004;722952;117771
8577501;699783;208379
8573123;699780;191661
8590981;699775;261664
8595640;722927;221891
8578109;605880;228530
8504762;575533;218080
8507670;543275;178491
8579397;580189;115309
8589953;605634;230443
8577029;605627;207580
8577809;722539;220260
8506616;722538;242093
8575780;722526;79264
8575466;722517;103991
8575978;697842;244552
8506496;722476;225973
8583009;722134;117399
8574236;697199;265900
8575153;721938;116874
8575128;721938;114587
8591661;721935;257743
8582996;721929;117132
8503768;721920;231268
8591683;721899;257900
8591666;721899;258650
8575628;721887;78708
8574006;721810;241969
8581574;721670;117037
8591678;721667;259250
8591679;721664;259753
8581259;721660;116293
8582991;721651;115310
8506057;721649;256950
8578552;721649;236200
8575467;721649;103469
8595527;721638;203040
8572169;605625;250641
8591004;696339;260727
8503157;696337;249013
8571010;580290;113093
8590929;696331;261586
8573764;696324;211350
8575127;721620;114414
8573926;721432;257258
8577491;695465;207213
8530696;695342;242445
8590973;695164;261422
8575921;695130;253566
8591677;721424;258875
8506707;721414;277641
8503325;721399;201400
8589492;721394;78332
